row.names.t.stat.desc.G.G.Classification....1....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
A00,6732,6594,0,0,5,5,195,0,0.0289661319073084,0.00282392491193851,0.00553578656147865,0.053684683446453,0.231699554264683,7.9989815349223
A01,6732,6548,0,0,4,4,239,0,0.0355020796197267,0.00287490012083752,0.00563571410388557,0.0556403213446569,0.23588200725078,6.64417436323117
A02,6732,6506,0,0,25,25,322,0,0.0478312537136067,0.00513880748953593,0.0100736890426279,0.177774229134485,0.421632813161506,8.81500651615918
A03,6732,6524,0,0,60,60,392,0,0.0582293523469994,0.0110822394219317,0.0217246966460255,0.826797518032978,0.909284068942692,15.6155621227607
A04,6732,6515,0,0,30,30,341,0,0.0506535947712418,0.00685889187615734,0.0134455988238733,0.316702885779677,0.562763614477408,11.110042969683
A05,6732,6505,0,0,12,12,301,0,0.0447118241235888,0.00381512958844143,0.00747886143031181,0.0979856991440796,0.313026674812355,7.0009819762019
A06,6732,6511,0,0,8,8,293,0,0.0435234699940582,0.00342079868323084,0.00670584805569557,0.078776945965197,0.280672310649264,6.44875766310869
A07,6732,6552,0,0,10,10,245,0,0.0363933452168746,0.00340085760688739,0.00666675723498117,0.077861184136364,0.27903616994283,7.6672305961434
A08,6732,6569,0,0,12,12,203,0,0.030154486036839,0.00296693847778603,0.00581613841240105,0.0592599375032717,0.243433640861882,8.07288310483837
A09,6732,6562,0,0,7,7,243,0,0.036096256684492,0.00330257046037764,0.00647408332126821,0.0734257331192495,0.270971830859316,7.50692331417659
A10,6732,6608,0,0,33,33,217,0,0.0322341057635175,0.00604166424213157,0.0118435740196786,0.245729490276232,0.495711095575066,15.3784658774716
A11,6732,6622,0,0,12,12,154,0,0.0228758169934641,0.00295052339660694,0.00578395965813863,0.0586060205293428,0.24208680370756,10.5826517049305
A12,6732,6640,0,0,12,12,119,0,0.0176767676767677,0.00251623239513349,0.00493261184801662,0.0426231562392608,0.206453762957377,11.6793843044459
A13,6732,6640,0,0,4,4,123,0,0.018270944741533,0.00214636794873563,0.00420756047597696,0.0310136196399928,0.176106841547944,9.63862810813627
A14,6732,6660,0,0,12,12,103,0,0.0153000594177065,0.00256198288782134,0.00502229729309758,0.0441872075293383,0.210207534425715,13.7390011820769
A15,6732,6662,0,0,6,6,99,0,0.0147058823529412,0.00212980909506769,0.00417509988213434,0.0305369362126072,0.174748208038329,11.8828781466064
A16,6732,6673,0,0,3,3,71,0,0.0105466428995841,0.00148741759908911,0.00291580924178752,0.0148939516199866,0.122040778512703,11.5715284640495
A17,6732,6677,0,0,4,4,71,0,0.0105466428995841,0.00157392351796564,0.00308538822074003,0.0166767476384088,0.1291384824071,12.2445107544309
A18,6732,6691,0,0,2,2,44,0,0.0065359477124183,0.00104741935823204,0.00205327343620948,0.00738559178437878,0.0859394658139017,13.148738269527
A19,6732,6692,0,0,4,4,52,0,0.0077243018419489,0.00135827268905576,0.00266264434550307,0.0124198984258236,0.111444598010956,14.4277891117261
A20,6732,6719,0,0,2,2,14,0,0.00207961972667855,0.000593680311877012,0.00116380130307614,0.00237273589716632,0.0487107369803242,23.4229058108244
A21,6732,6701,0,0,7,7,41,0,0.00609031491384433,0.00143069087020009,0.00280460689992182,0.0137795716964095,0.117386420408877,19.2742776144526
I97,6732,6732,0,0,0,0,0,0,0,0,0,0,0,
I98,6732,6728,0,0,2,2,5,0,0.000742721330956625,0.000392936109272185,0.000770279133142911,0.00103941262714979,0.0322399228775409,43.4078321623211
I99,6732,6724,0,0,6,6,25,0,0.00371360665478313,0.00156447253374651,0.00306686130056172,0.0164770702471595,0.128363040814556,34.5655996305438
I00,6732,6705,0,0,12,12,119,0,0.0176767676767677,0.00425111299936964,0.00833352689858988,0.121660446389313,0.348798575669845,19.7320337093227
I01,6732,6696,0,0,12,12,166,0,0.02465834818776,0.00543376769756377,0.0106519044012829,0.1987678969248,0.445833934245477,18.0804460562684
I02,6732,6673,0,0,12,12,234,0,0.0347593582887701,0.00603044191228419,0.0118215747014619,0.244817458053845,0.494790317259589,14.234736819622
I03,6732,6705,0,0,12,12,173,0,0.0256981580510992,0.00591719130178946,0.0115995676626042,0.235708545336081,0.485498244421214,18.8923363089226
I04,6732,6678,0,0,12,12,251,0,0.0372846108140226,0.00652569051875808,0.0127924187096432,0.286679774578173,0.535424854277585,14.3604785617398
I05,6732,6649,0,0,12,12,471,0,0.0699643493761141,0.00962982939586825,0.0188775133267921,0.624282690750832,0.790115618596944,11.2931175040226
I06,6732,6638,0,0,12,12,595,0,0.0883838383838384,0.0111172692739431,0.0217933662424427,0.832032627568209,0.912158225072936,10.3204187751109
I07,6732,6626,0,0,12,12,689,0,0.102346999405823,0.0118141005549249,0.0231593760908522,0.93960524697807,0.969332371778674,9.47103850045578
I08,6732,6632,0,0,12,12,747,0,0.11096256684492,0.0129201363418043,0.0253275562785181,1.12377224224734,1.06008124322966,9.55350325223837
I09,6732,6627,0,0,12,12,686,0,0.101901366607249,0.0119696267062514,0.0234642565693778,0.964506858194537,0.982093100573737,9.63768331350204
I10,6732,6640,0,0,12,12,588,0,0.0873440285204991,0.0110498001771059,0.0216611054595842,0.821964301178123,0.906622468935181,10.3799021443395
I11,6732,6649,0,0,12,12,573,0,0.0851158645276292,0.0111170876310837,0.0217930101649507,0.832005438957907,0.912143321500468,10.7164901227594
I12,6732,6658,0,0,12,12,509,0,0.0756090314913844,0.0103739209285199,0.0203361682257057,0.724485960922729,0.851167410632437,11.2574833170483
I13,6732,6664,0,0,12,12,494,0,0.0733808674985146,0.0103048024827742,0.0202006741969899,0.714864039734918,0.845496327452058,11.5220268753183
I14,6732,6666,0,0,12,12,563,0,0.083630421865716,0.0113758019890988,0.022300172186259,0.87118051886638,0.933370515318745,11.1606577426746
I15,6732,6658,0,0,12,12,599,0,0.0889780154486037,0.0116667488268768,0.022870520069047,0.91631290577125,0.957242344326269,10.7581894190391
I16,6732,6659,0,0,12,12,601,0,0.0892751039809863,0.0115676280256661,0.0226762119282796,0.900809042119659,0.949109604903279,10.6312909487669
I17,6732,6674,0,0,12,12,489,0,0.0726381461675579,0.0106975082628925,0.0209705018120951,0.770387750189283,0.877717352106749,12.083421706304
