row.names.t.stat.desc.C.C.Classification....3....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
West,179,132,0,0,1,1,47,0,0.262569832402235,0.0329816867396712,0.0650854302841713,0.194714707174691,0.441264894564128,1.68056204525487
PIB16,156,131,23,0,1,1,25,0,0.16025641025641,0.0294655942861018,0.0582059557616566,0.135442514474773,0.368025154676651,2.2964769651823
BMEA97,151,0,28,2,20,18,1708,12,11.3112582781457,0.262133449400867,0.517950880077492,10.3758057395143,3.22114975428252,0.284773778042541
BFEA97,115,0,64,2,16,14,1213,12,10.5478260869565,0.274867273499998,0.544509951769119,8.6884820747521,2.94762312291651,0.279453140260016
PHEALTH97,158,0,21,1,5,4,430,3,2.72151898734177,0.0928263934169824,0.183349686324708,1.3614448117391,1.16680967245695,0.428734716856275
BBPHH,179,141,0,0,1,1,38,0,0.212290502793296,0.0306505535643933,0.0604852166274156,0.168162701650869,0.410076458298778,1.93167594830214
CC1Y,155,123,24,0,1,1,32,0,0.206451612903226,0.0326163595746342,0.064433228842767,0.164893171344784,0.406070401956095,1.96690350947483
HT97,157,141,22,0,1,1,16,0,0.101910828025478,0.0242218659369099,0.0478451491984457,0.0921117099461048,0.303499110288819,2.97808501970904
HHNW97,148,0,31,-27700,600000,627700,6642195,10052.5,44879.6959459459,7665.44571042543,15148.7091404715,8696340575.04298,93254.171890822,2.07786995712135
GH97,179,0,0,1,5,4,386,2,2.15642458100559,0.0738182081569103,0.145671441203766,0.975393886133953,0.987620314763701,0.457989731457779
GH98,169,0,10,1,4,3,357,2,2.11242603550296,0.0762017242577094,0.150436315569157,0.981332769794308,0.990622415350222,0.46895010698652
GH99,160,0,19,1,5,4,338,2,2.1125,0.0777976633009908,0.153650090381616,0.968396226415094,0.984071250680099,0.465832544700639
GH00,163,0,16,1,5,4,368,2,2.25766871165644,0.0868498915511209,0.171503851851767,1.22949329697796,1.1088251877451,0.491137243484923
GH01,157,0,22,1,5,4,344,2,2.19108280254777,0.0756774391533827,0.149484700174664,0.899150743099788,0.948235594723056,0.432770315033488
GH02,160,0,19,1,4,3,338,2,2.1125,0.0752289482452603,0.148576887874869,0.905503144654088,0.951579289735799,0.450451734786177
GH03,157,0,22,1,5,4,333,2,2.12101910828026,0.0794756201704718,0.156987199689717,0.991670749632533,0.995826666459848,0.469503863766355
GH04,137,0,42,1,5,4,300,2,2.18978102189781,0.0772076312611656,0.152682783233106,0.816659510519536,0.903692154729439,0.412686083993111
GH05,143,0,36,1,5,4,335,2,2.34265734265734,0.0812980086319126,0.160710797224023,0.945139367674579,0.972182785115319,0.414991457526838
GH06,149,0,30,1,5,4,328,2,2.20134228187919,0.0830118833112952,0.164041649848689,1.02675494286233,1.01328917040612,0.460305141434488
GH07,149,0,30,1,5,4,344,2,2.30872483221477,0.0845916819948144,0.167163525562573,1.06620714674406,1.03257307089816,0.447248219662285
GH08,147,0,32,1,5,4,325,2,2.2108843537415,0.0831712854680074,0.164375208621677,1.01686702078092,1.00839824512983,0.456106283181799
GH09,144,0,35,1,5,4,359,2,2.49305555555556,0.0847757037560681,0.167575472188627,1.03491647241647,1.01730844507282,0.408056869332829
GH10,149,0,30,1,4,3,337,2,2.26174496644295,0.083238882225139,0.164490227508362,1.03237801559949,1.01606004527267,0.449237230699191
GH11,154,0,25,1,5,4,374,2,2.42857142857143,0.0828453462855128,0.163668463764915,1.05695611577965,1.02808371049231,0.423328586673306
GH13,138,0,41,1,5,4,337,2,2.44202898550725,0.0937133811932164,0.185311764982399,1.21194329842378,1.10088296309089,0.450806673313184
GH15,139,0,40,1,5,4,340,2,2.44604316546763,0.0947878797136055,0.187424410299002,1.24887915754353,1.11753262034874,0.456873630083751
GH17,127,0,52,1,5,4,298,2,2.34645669291339,0.0917670498902384,0.181604293964188,1.0694913135858,1.03416213118921,0.440733525708152
GH19,125,0,54,1,5,4,302,2,2.416,0.0931069450997424,0.184284725153739,1.08361290322581,1.04096729210183,0.430863945406385
GH21,128,0,51,1,5,4,319,3,2.4921875,0.0914639882166854,0.180990726605008,1.07080462598425,1.03479690083816,0.4152163113081
WW_97,178,133,1,0,52,52,888,0,4.98876404494382,0.854968517031043,1.68724377707088,130.112867390338,11.4067027396324,2.28647870231371
WW_98,178,115,1,0,52,52,1487,0,8.35393258426966,1.13899034171247,2.24774869239825,230.919221735542,15.1960265114122,1.81902671084827
WW_99,175,80,4,0,52,52,2110,3,12.0571428571429,1.26466995728844,2.49606826881686,279.893267651888,16.7300109877994,1.38756015301654
WW_00,176,63,3,0,53,53,3399,12.5,19.3125,1.50725316193261,2.97473362371034,399.838928571429,19.995972808829,1.03539017780344
WW_01,174,49,5,0,52,52,3846,17,22.1034482758621,1.51457536623256,2.98942544542574,399.145305959737,19.9786212226904,0.903868978873671
WW_02,175,55,4,0,52,52,3397,14,19.4114285714286,1.44781560328375,2.85754126254641,366.829753694581,19.1528001528388,0.986676487120043
WW_03,169,53,10,0,52,52,4001,22,23.6745562130178,1.60879850247741,3.17606617912445,437.411313045928,20.9143805322063,0.883411724554576
WW_04,167,47,12,0,52,52,4297,28,25.7305389221557,1.68084042190146,3.31858033645138,471.812495490946,21.7212452564522,0.844181512177685
WW_05,168,49,11,0,53,53,4587,29.5,27.3035714285714,1.70604518454155,3.36819545921795,488.979148845167,22.1128729215624,0.809889394118701
WW_06,168,41,11,0,52,52,4889,30.5,29.1011904761905,1.60555866910276,3.16980785021419,433.073531508412,20.8104188210716,0.71510541254654
WW_07,166,38,13,0,52,52,4980,36,30,1.65645649497707,3.27058328794562,455.478787878788,21.3419490178097,0.711398300593656
WW_08,167,54,12,0,52,52,4452,31,26.6586826347305,1.73618559270442,3.42785150410718,503.394848856504,22.4364624853497,0.841619325034456
WW_09,169,53,10,0,52,52,4194,22,24.8165680473373,1.70006664556877,3.35624639563856,488.448295294449,22.100866392394,0.890569008181827
WW_10,166,58,13,0,52,52,3887,16.5,23.4156626506024,1.72394089987285,3.40382757629147,493.347389558233,22.2114247530012,0.948571265499921
WW_11,161,53,18,0,53,53,4302,29,26.7204968944099,1.80465261320773,3.56401126108345,524.340139751553,22.8984746162611,0.856962904048822
WW_12,157,56,22,0,52,52,4451,37,28.3503184713376,1.92110998731912,3.79474455887579,579.434182590234,24.0714391466367,0.849071207823402
WW_13,157,48,22,0,52,52,4710,39,30,1.83161396964279,3.61796419317052,526.705128205128,22.9500572592996,0.765001908643319
WW_14,157,53,22,0,52,52,4776,49,30.4203821656051,1.91666849274995,3.78597133013776,576.758043442757,24.0157873791961,0.789463697347947
WW_15,151,45,28,0,52,52,4773,46,31.6092715231788,1.89111956305257,3.73667322599846,540.026313465784,23.238466245985,0.735178798060703
WW_16,145,41,34,0,53,53,4690,47,32.3448275862069,1.96992179742346,3.89369830642308,562.685823754789,23.7209996364991,0.733378453580462
WW_17,137,31,42,0,52,52,4828,52,35.2408759124088,1.87828788720769,3.71442845282767,483.331258050666,21.9847960657056,0.623843633181788
WW_18,131,31,48,0,52,52,4179,50,31.9007633587786,2.02447893767597,4.00518946153831,536.905460951263,23.1712205321874,0.726353168154235
WW_19,119,25,60,0,52,52,3865,41,32.4789915966387,1.86218100468691,3.68762536670472,412.658453211793,20.3139964854726,0.625450344572119
