row.names.t.stat.desc.C.C.Classification....2....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
GH00,1208,0,109,1,5,4,2640,2,2.18543046357616,0.0281142499728588,0.0551582284341574,0.954816550255957,0.977147148722216,0.44711884683956
GH01,1171,0,146,1,5,4,2574,2,2.19812126387703,0.0290729851789834,0.0570410117337596,0.989774245111564,0.994873984538526,0.452601956447014
GH02,1181,0,136,1,5,4,2622,2,2.22015241320914,0.0280536854219057,0.0550406690819991,0.929457942852222,0.964083991596283,0.434242255558814
GH03,1160,0,157,1,5,4,2592,2,2.23448275862069,0.0286327833264683,0.0561778906299819,0.951010085983755,0.975197459996567,0.436430962035501
GH04,1099,0,218,1,5,4,2454,2,2.23293903548681,0.0289933013597293,0.0568885355343376,0.923832064585954,0.961161830591474,0.430446964881838
GH05,1103,0,214,1,5,4,2484,2,2.2520398912058,0.0290806314084617,0.0570596596177827,0.932788484795632,0.965809756005619,0.428859968145812
GH06,1137,0,180,1,5,4,2592,2,2.27968337730871,0.0286886181943906,0.0562886307159527,0.935792857408302,0.967363870220664,0.424341327330592
GH07,1106,0,211,1,5,4,2533,2,2.29023508137432,0.0296145522857298,0.0581071024655334,0.969986008035152,0.984878676810069,0.430033879412529
GH08,1117,0,200,1,5,4,2661,2,2.3822739480752,0.0297024352481103,0.0582789089081012,0.985456114849363,0.992701422810184,0.416703302998487
GH09,1124,0,193,1,5,4,2688,2,2.3914590747331,0.0296511205067872,0.0581778309517877,0.98820837677421,0.994086704857383,0.415682089382328
GH10,1122,0,195,1,5,4,2738,2,2.44028520499109,0.0299006289056761,0.0586674989883915,1.00312141724746,1.00155949261512,0.410427228164414
GH11,1115,0,202,1,5,4,2720,2,2.43946188340807,0.0304364623628018,0.0597192539998031,1.03291173889591,1.0163226549162,0.416617558908662
GH13,1073,0,244,1,5,4,2597,2,2.42031686859273,0.030605445647566,0.0600533744353233,1.00507191442601,1.00253274980222,0.414215495008774
GH15,1058,0,259,1,5,4,2600,2,2.45746691871456,0.0316267353490689,0.062058323462071,1.05826491139277,1.02872003547747,0.418609922128909
GH17,987,0,330,1,5,4,2422,2,2.45390070921986,0.0317762719742156,0.062356893238246,0.996604951591789,0.998301032550697,0.406822097079909
GH19,1011,0,306,1,5,4,2510,2,2.48269040553907,0.0312385491487805,0.0612998903574505,0.986581269402905,0.993267974618584,0.400077259896171
GH21,989,0,328,1,5,4,2516,3,2.54398382204247,0.0323301598288193,0.0634436698838587,1.03374160297688,1.01673084096868,0.399660890984906
WW_97,1301,912,16,0,52,52,10042,0,7.71867794004612,0.411397541514707,0.807075780375099,220.191566250813,14.8388532660315,1.92246047591186
WW_98,1295,638,22,0,52,52,17280,2,13.3436293436293,0.492071664929872,0.965345678881969,313.564207837778,17.7077442899365,1.32705606802475
WW_99,1276,407,41,0,52,52,24350,12,19.0830721003135,0.544471481707379,1.0681584870678,378.269172044994,19.4491432213605,1.01918302876616
WW_00,1258,262,59,0,53,53,31876,24,25.3386327503975,0.564231284094318,1.10693884899314,400.49303297401,20.0123220285406,0.789794864848288
WW_01,1255,233,62,0,52,52,34870,30,27.7848605577689,0.562517649224686,1.10357949380497,397.11476264003,19.9277385229742,0.717215711107904
